name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LG24	-36.0	-33.0	56.0	-999	LG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	-36.7758	-36.3893	59.174
LG25	-53.0	-64.0	-8.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 37	Gray Matter	-53.7209	-65.0657	-13.3667
LG26	-55.0	-61.0	2.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter	-55.4373	-63.2738	-1.61639
LG27	-54.0	-58.0	12.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-54.814	-60.704	10.0745
LG28	-52.0	-54.0	23.0	-999	LG	L	grid	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-52.9489	-57.2232	21.6112
LG29	-52.0	-51.0	33.0	-999	LG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-52.3255	-54.6534	33.302
LG30	-50.0	-49.0	43.0	-999	LG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-50.5562	-52.4872	43.9282
LG31	-42.0	-46.0	50.0	-999	LG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-42.3648	-49.5057	52.2589
LG32	-33.0	-42.0	58.0	-999	LG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-33.6243	-46.5908	60.637
LG33	-49.0	-74.0	-5.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-49.5903	-75.6524	-10.5245
LG34	-51.0	-72.0	4.0	-999	LG	L	grid	Occipital Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	-51.2592	-74.1308	0.0661929
LG35	-50.0	-67.0	15.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-50.5401	-70.2464	12.6674
LG36	-48.0	-65.0	26.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-48.2691	-67.8765	24.5007
LG37	-46.0	-61.0	35.0	-999	LG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-46.3566	-64.6659	34.8777
LG38	-44.0	-57.0	45.0	-999	LG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-44.4442	-61.4554	45.2548
LG39	-38.0	-52.0	52.0	-999	LG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-38.7595	-55.782	54.0092
LG40	-29.0	-52.0	56.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-29.0173	-56.1701	58.3424
LG41	-43.0	-82.0	-4.0	-999	LG	L	grid	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 19	Gray Matter	-43.4066	-84.0984	-9.32261
LG42	-44.0	-80.0	6.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-44.0247	-82.4398	2.52264
LG43	-43.0	-76.0	17.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	-43.258	-78.8257	13.9643
LG44	-40.0	-72.0	25.0	-999	LG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-40.0565	-74.9745	23.0274
LG45	-37.0	-68.0	35.0	-999	LG	L	grid	Parietal Lobe	Precuneus	Brodmann area 39	Gray Matter	-37.0932	-71.6268	34.6589
LG46	-35.0	-64.0	46.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-35.2282	-68.146	46.1956
LG47	-30.0	-59.0	51.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-30.5468	-62.88	52.5359
LG48	-26.0	-51.0	57.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-26.1757	-55.1886	59.4901
LG49	-35.0	-91.0	-1.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	-35.8377	-94.0404	-6.44481
LG50	-36.0	-88.0	8.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-36.1219	-90.5635	3.74234
LG51	-34.0	-83.0	19.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-34.3044	-86.8124	16.4385
LG52	-32.0	-79.0	27.0	-999	LG	L	grid	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter	-32.1296	-82.3058	25.2821
LG53	-31.0	-73.0	36.0	-999	LG	L	grid	Parietal Lobe	Precuneus	Brodmann area 19	Gray Matter	-31.0288	-76.8735	35.0658
LG54	-32.0	-68.0	46.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-32.3155	-71.9487	46.0684
LG55	-29.0	-61.0	52.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-29.7351	-65.1017	53.1293
LG56	-24.0	-51.0	58.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-23.9791	-55.455	59.6799
LG57	-27.0	-98.0	-1.0	-999	LG	L	grid	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	-27.1234	-100.935	-6.71109
LG58	-26.0	-94.0	9.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	-26.3568	-97.3207	4.73063
LG59	-24.0	-89.0	19.0	-999	LG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter	-24.3485	-92.7956	16.018
LG60	-22.0	-83.0	29.0	-999	LG	L	grid	Occipital Lobe	Cuneus	Brodmann area 19	Gray Matter	-22.197	-87.2263	27.0562
LG61	-21.0	-78.0	38.0	-999	LG	L	grid	Parietal Lobe	Precuneus	Brodmann area 19	Gray Matter	-21.168	-82.3162	36.9644
LG62	-21.0	-72.0	48.0	-999	LG	L	grid	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-21.2131	-76.4803	47.8127
LG63	-20.0	-65.0	54.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-19.731	-69.5001	54.7788
LG64	-19.0	-54.0	61.0	-999	LG	L	grid	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-19.0123	-58.7133	63.2214
AST1	-44.0	1.0	-39.0	-999	AST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter	-44.3416	2.81561	-46.7672
AST2	-54.0	-4.0	-36.0	-999	AST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-54.1542	-2.3658	-43.5875
AST3	-59.0	-9.0	-31.0	-999	AST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-59.7402	-8.06159	-37.5843
AST4	-62.0	-15.0	-22.0	-999	AST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-62.3169	-14.3904	-27.5684
AST5	-66.0	-20.0	-15.0	-999	AST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-66.422	-20.2676	-18.979
AST6	-64.0	-25.0	-6.0	-999	AST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.8681	-24.9742	-9.12917
MST1	-38.0	-35.0	-24.0	-999	MST	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter	-38.1324	-34.3031	-31.1253
MST2	-44.0	-43.0	-24.0	-999	MST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter	-44.794	-42.7837	-30.6412
MST3	-52.0	-50.0	-21.0	-999	MST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-52.0998	-50.6569	-27.8854
MST4	-57.0	-57.0	-14.0	-999	MST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-57.9481	-57.6488	-20.3488
PST1	-9.0	-69.0	-6.0	-999	PST	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-8.5954	-71.0683	-11.7939
PST2	-17.0	-73.0	-11.0	-999	PST	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-17.6458	-75.0089	-17.479
PST3	-28.0	-77.0	-14.0	-999	PST	L	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	-28.5102	-78.7313	-20.8627
PST4	-37.0	-80.0	-13.0	-999	PST	L	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	-37.8698	-81.8427	-20.6253
PP1	-1.0	-57.0	30.0	-999	PP	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-0.635339	-60.6517	29.1004
PP2	-1.0	-63.0	39.0	-999	PP	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-0.943835	-66.7248	39.1817
PP3	-2.0	-67.0	48.0	-999	PP	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-2.13574	-71.0983	48.7941
PP4	-10.0	-67.0	55.0	-999	PP	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-9.98938	-71.7434	55.8824
SP1	-16.0	-88.0	-13.0	-999	SP	L	n/a	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-15.785	-89.5616	-21.1612
SP2	-5.0	-90.0	-11.0	-999	SP	L	n/a	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	-4.99266	-91.6678	-18.8031
SP3	1.0	-92.0	-5.0	-999	SP	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 17	Gray Matter	1.47915	-94.315	-11.6406
SP4	2.0	-97.0	5.0	-999	SP	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	2.22148	-100.251	-0.304839
SP5	-1.0	-98.0	15.0	-999	SP	L	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	-0.975532	-101.729	10.9386
SP6	-7.0	-96.0	22.0	-999	SP	L	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	-7.49188	-100.149	18.7831
