name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RTG14	58.0	-51.0	-15.0	-999	RTG	R	n/a	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	58.4567	-51.4372	-21.1971
RTG15	64.0	-44.0	-10.0	-999	RTG	R	n/a	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	64.8957	-44.9863	-14.4506
RTG16	32.0	-69.0	-6.0	-999	RTG	R	n/a	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	31.9707	-70.2461	-11.3686
RTG17	41.0	-64.0	-11.0	-999	RTG	R	n/a	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	41.7192	-65.7765	-16.9938
RTG18	51.0	-62.0	-11.0	-999	RTG	R	n/a	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	51.318	-63.672	-17.1241
RTG19	59.0	-58.0	-6.0	-999	RTG	R	n/a	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	59.904	-59.4955	-10.9063
RTG20	63.0	-50.0	-1.0	-999	RTG	R	n/a	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	63.7539	-51.3245	-3.70846
RPA1	31.0	-78.0	40.0	-999	RPA	R	n/a	Parietal Lobe	Precuneus	Brodmann area 19	Gray Matter	31.3591	-82.8803	39.6194
RPA2	39.0	-71.0	41.0	-999	RPA	R	n/a	Parietal Lobe	Precuneus	Brodmann area 19	Gray Matter	39.0004	-74.9519	40.6533
RPA3	45.0	-62.0	36.0	-999	RPA	R	n/a	Parietal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter	45.4233	-65.8227	36.0536
RPA4	50.0	-55.0	32.0	-999	RPA	R	n/a	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	50.9621	-57.8025	31.2995
RPB1	22.0	-69.0	58.0	-999	RPB	R	n/a	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	22.7008	-73.7788	59.4896
RPB2	32.0	-64.0	53.0	-999	RPB	R	n/a	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	31.8811	-68.3663	54.0664
RPB3	39.0	-59.0	48.0	-999	RPB	R	n/a	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	39.651	-63.6188	48.5975
RPB4	46.0	-53.0	43.0	-999	RPB	R	n/a	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	46.2422	-56.4861	43.6256
RPC1	22.0	-49.0	72.0	-999	RPC	R	n/a	Parietal Lobe	Postcentral Gyrus	Brodmann area 7	Gray Matter	22.2758	-53.8293	74.9759
RPC2	31.0	-49.0	66.0	-999	RPC	R	n/a	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	30.9086	-53.519	68.6537
RPC3	37.0	-48.0	60.0	-999	RPC	R	n/a	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	37.5626	-52.9305	62.4879
RPC4	44.0	-48.0	49.0	-999	RPC	R	n/a	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	44.4928	-51.4746	50.548
