name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LPH5	-42.0	-17.0	-21.0	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-42.7598	-16.1066	-25.6231
LPH6	-48.0	-16.0	-21.0	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-48.3108	-15.6994	-25.9158
LAT1	-18.0	5.0	-22.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 34	Gray Matter	-18.6021	6.35676	-26.0461
LAT2	-23.0	12.0	-28.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter	-23.1647	14.2037	-32.3084
LAT3	-29.0	16.0	-36.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-29.3597	18.1439	-41.4515
LAT4	-39.0	15.0	-36.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	-39.7066	16.8231	-42.2475
LAT5	-48.0	8.0	-34.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-48.2112	10.4072	-40.0808
LAT6	-54.0	2.0	-31.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-54.5735	3.60363	-36.6743
LAT7	-60.0	-7.0	-27.0	-999	LAT	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-60.8137	-5.51894	-32.3853
LAT8	-67.0	-13.0	-24.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-67.1759	-12.3225	-28.9789
LST1	-20.0	7.0	-23.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-19.8134	8.53687	-27.0124
LST2	-21.0	4.0	-30.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	-21.0555	5.75396	-35.5066
LST3	-23.0	1.0	-37.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter	-23.3867	2.83202	-44.0847
LST4	-32.0	-4.0	-41.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-31.9571	-2.415	-48.7087
LST5	-40.0	-7.0	-40.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-40.6533	-4.74396	-48.3702
LST6	-49.0	-8.0	-36.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-49.8094	-6.42896	-43.3639
LST7	-59.0	-10.0	-30.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-59.1426	-8.34303	-36.0869
LST8	-68.0	-7.0	-19.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter	-68.2511	-6.28184	-22.5437
LPT1	-19.0	5.0	-21.0	-999	LPT	L	strip	Limbic Lobe	Uncus	Brodmann area 34	Gray Matter	-18.6907	6.24227	-24.9108
LPT2	-19.0	-2.0	-26.0	-999	LPT	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-19.6885	-1.17868	-31.64
LPT3	-24.0	-9.0	-32.0	-999	LPT	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter	-24.059	-7.91454	-38.4943
LPT4	-33.0	-12.0	-35.0	-999	LPT	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-32.8401	-10.9571	-42.8654
LPT5	-43.0	-15.0	-35.0	-999	LPT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-43.7147	-13.5641	-42.6944
LPT6	-52.0	-14.0	-32.0	-999	LPT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-52.9928	-12.93	-38.5706
LPT7	-59.0	-9.0	-24.0	-999	LPT	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-59.7795	-7.92804	-29.1483
LPT8	-68.0	-12.0	-23.0	-999	LPT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-68.459	-11.4738	-27.8009
RAT1	22.0	12.0	-26.0	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter	22.1221	13.2903	-29.6312
RAT2	27.0	20.0	-29.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	27.1845	22.1593	-32.8685
RAT3	36.0	23.0	-32.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	36.0939	25.383	-36.5499
RAT4	46.0	20.0	-32.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	46.9149	21.7436	-36.3227
RAT5	55.0	13.0	-30.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter	55.0993	14.772	-34.3504
RAT6	58.0	5.0	-27.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	58.944	6.02749	-31.7043
RAT7	61.0	-4.0	-23.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	61.6109	-2.97066	-28.0067
RST1	19.0	-8.0	-23.0	-999	RST	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter	19.3079	-7.56444	-27.7006
RST2	26.0	-14.0	-28.0	-999	RST	R	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter	25.8289	-12.91	-33.7168
RST3	37.0	-16.0	-30.0	-999	RST	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	37.3021	-14.4828	-36.6641
RST4	46.0	-18.0	-29.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	46.7873	-16.7224	-35.1957
RST5	57.0	-19.0	-27.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	57.8008	-17.6512	-33.4752
RST6	68.0	-20.0	-23.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	68.5486	-18.9237	-28.3487
RST7	74.0	-22.0	-19.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	75.0453	-21.8545	-23.6839
